sample_index,filename,filepath,layer_1_thickness_m,layer_1_sand_pct,layer_1_silt_pct,layer_1_clay_pct,layer_1_theta_v,layer_1_bulk_density_gcm3,layer_1_particle_density_gcm3,layer_1_organic_fraction,layer_1_salinity_class,layer_2_thickness_m,layer_2_sand_pct,layer_2_silt_pct,layer_2_clay_pct,layer_2_theta_v,layer_2_bulk_density_gcm3,layer_2_particle_density_gcm3,layer_2_organic_fraction,layer_2_salinity_class
11,gpr_dataset_0011.in,datasets/la_mujer/files/gpr_dataset_0011.in,0.2426984314495277,41.010429,43.993131,14.99644,0.17973641650397473,1.3650721517729378,2.6794207347429797,0.03,fresh,0.22434682279517254,14.680342,52.030813,33.288845,0.15471687249422797,1.664263446372757,2.6743306627900583,0.03,fresh
12,gpr_dataset_0012.in,datasets/la_mujer/files/gpr_dataset_0012.in,0.26142213990715996,27.797364,36.590477,35.612159,0.15719573163249576,1.4640728760523378,2.6791281044404514,0.03,fresh,0.17898692283311052,43.034513,38.287787,18.6777,0.16195567556779275,1.530625067220768,2.638927878576359,0.03,fresh
13,gpr_dataset_0013.in,datasets/la_mujer/files/gpr_dataset_0013.in,0.26938547112783695,10.922101,41.200182,47.877717,0.15486431818883176,1.5237594550396165,2.680625913627228,0.03,fresh,0.22584294274602268,41.211696,29.015248,29.773056,0.17216941862458368,1.611308610842297,2.6095104620576057,0.03,fresh
14,gpr_dataset_0014.in,datasets/la_mujer/files/gpr_dataset_0014.in,0.1831466531454538,22.305681,54.10371,23.590609,0.14884942253205452,1.340093811251784,2.670334154129183,0.03,fresh,0.1851007174306601,8.062403,63.644431,28.293166,0.15675150838197371,1.4402034396069257,2.6609928070092392,0.03,fresh
15,gpr_dataset_0015.in,datasets/la_mujer/files/gpr_dataset_0015.in,0.25022679835534023,19.363438,54.294595,26.341967,0.15718297481016028,1.5922898199271103,2.626346836321743,0.03,fresh,0.2649473123716978,41.521801,40.499767,17.978432,0.16898220284856352,1.694573423304502,2.664803974092761,0.03,fresh
16,gpr_dataset_0016.in,datasets/la_mujer/files/gpr_dataset_0016.in,0.14346946010345277,33.812279,47.037828,19.149893,0.14358338510241395,1.5323524121402,2.672336103940199,0.03,fresh,0.2006570582200546,39.151607,30.400113,30.44828,0.15237076034222663,1.461052351305651,2.6629027485801124,0.03,fresh
17,gpr_dataset_0017.in,datasets/la_mujer/files/gpr_dataset_0017.in,0.29850113171656856,33.603298,31.447157,34.949545,0.14173132034153524,1.6083050642459296,2.6239986657332675,0.03,fresh,0.26470544754258357,11.087592,61.446898,27.46551,0.14631522785785794,1.3716559618533168,2.6022399411493864,0.03,fresh
18,gpr_dataset_0018.in,datasets/la_mujer/files/gpr_dataset_0018.in,0.12241405434148012,18.945061,53.923231,27.131708,0.1754475990621514,1.6112423131484308,2.6124460492235246,0.03,fresh,0.27629317391281105,49.025433,24.27427,26.700297,0.15692624989715867,1.4298051005186838,2.612512944802148,0.03,fresh
19,gpr_dataset_0019.in,datasets/la_mujer/files/gpr_dataset_0019.in,0.15542569289243338,40.262975,30.597808,29.139217,0.14430283142552502,1.4759862569357647,2.6812490166403813,0.03,fresh,0.298240857106261,54.281831,30.616217,15.101952,0.1599731520396041,1.3848597263369848,2.621156355405208,0.03,fresh
20,gpr_dataset_0020.in,datasets/la_mujer/files/gpr_dataset_0020.in,0.2830971005056319,13.004767,43.689634,43.305599,0.17210555373320818,1.630975486231365,2.643996348365918,0.03,fresh,0.15415445610325668,30.15563,32.557588,37.286782,0.17212093844608,1.345724134963638,2.639539702381118,0.03,fresh
21,gpr_dataset_0021.in,datasets/la_mujer/files/gpr_dataset_0021.in,0.20537586031925503,16.776913,49.235914,33.987173,0.1519051307090697,1.6498556591631974,2.601432308317716,0.03,fresh,0.2831612545249159,47.559457,36.211155,16.229388,0.15958416386161392,1.5251236448931154,2.6577138907307503,0.03,fresh
22,gpr_dataset_0022.in,datasets/la_mujer/files/gpr_dataset_0022.in,0.2597490118212855,39.457483,20.228073,40.314444,0.16560066277388577,1.6146139037541598,2.6887317002631974,0.03,fresh,0.2584091145820442,33.377297,39.831715,26.790988,0.16819959373518192,1.610096825733599,2.633350863007329,0.03,fresh
23,gpr_dataset_0023.in,datasets/la_mujer/files/gpr_dataset_0023.in,0.2120906396111924,19.462846,38.75666,41.780494,0.14293295233843914,1.4431211527265744,2.60737980674963,0.03,fresh,0.15296476314274635,39.635485,35.597562,24.766953,0.16148468825212794,1.5653329550378592,2.655563146778677,0.03,fresh
24,gpr_dataset_0024.in,datasets/la_mujer/files/gpr_dataset_0024.in,0.15831940897991664,30.271694,40.469276,29.25903,0.15359282891275824,1.4106839678971497,2.621988599384747,0.03,fresh,0.21319836666742642,41.379004,44.336885,14.284111,0.1632222138629873,1.3416977776364274,2.675053186304225,0.03,fresh
25,gpr_dataset_0025.in,datasets/la_mujer/files/gpr_dataset_0025.in,0.21416704857305646,40.743563,24.821256,34.435181,0.14047109655541526,1.5989798849224561,2.6473962739402346,0.03,fresh,0.28628712955691543,27.615308,40.497757,31.886935,0.14612556504054539,1.5446642152032306,2.6434123410320414,0.03,fresh
26,gpr_dataset_0026.in,datasets/la_mujer/files/gpr_dataset_0026.in,0.26114358697410567,28.470369,35.236313,36.293318,0.14594707877852303,1.3572020560966436,2.6221855144408157,0.03,fresh,0.1370720256098285,25.78036,42.558461,31.661179,0.1491660850725341,1.5014469914016961,2.6352154253884166,0.03,fresh
27,gpr_dataset_0027.in,datasets/la_mujer/files/gpr_dataset_0027.in,0.12030468736851008,56.569065,21.10226,22.328675,0.16664360373613554,1.4554622764856182,2.64072852456809,0.03,fresh,0.20621517230030123,32.345133,42.411987,25.24288,0.179999552070934,1.3912169123097482,2.6053103967333384,0.03,fresh
28,gpr_dataset_0028.in,datasets/la_mujer/files/gpr_dataset_0028.in,0.26157638493903757,32.253092,53.90954,13.837368,0.17627295790897418,1.432822383323892,2.66767151146476,0.03,fresh,0.10296807840659415,23.085342,40.157154,36.757504,0.15875002094036506,1.3858223151799411,2.6742235081557855,0.03,fresh
29,gpr_dataset_0029.in,datasets/la_mujer/files/gpr_dataset_0029.in,0.19809320393114221,35.796752,39.18826,25.014988,0.1792265009742289,1.3375034107206494,2.6821410005041613,0.03,fresh,0.27836604324402375,5.189851,52.787597,42.022552,0.1683227467645259,1.3133948995721314,2.640679897601898,0.03,fresh
30,gpr_dataset_0030.in,datasets/la_mujer/files/gpr_dataset_0030.in,0.16326734804322585,41.798984,44.265058,13.935958,0.15557692946346402,1.5724768826680582,2.6116578993348907,0.03,fresh,0.24893998790606153,25.199141,53.134601,21.666258,0.14276517560445773,1.4573268759502873,2.616342988551439,0.03,fresh
31,gpr_dataset_0031.in,datasets/la_mujer/files/gpr_dataset_0031.in,0.14817920889199612,58.745156,25.428731,15.826113,0.1621276427065819,1.507248226831683,2.6147633492074,0.03,fresh,0.21263003109673972,29.766425,51.318136,18.915439,0.14441298536234715,1.6404508856536555,2.6826287487250773,0.03,fresh
32,gpr_dataset_0032.in,datasets/la_mujer/files/gpr_dataset_0032.in,0.12231348936520976,50.432038,23.129583,26.438379,0.1420046910833115,1.5775328317724975,2.6090002407069757,0.03,fresh,0.1505604181203703,16.60146,52.572576,30.825964,0.1626453661416905,1.5103463227112024,2.6040140762424246,0.03,fresh
33,gpr_dataset_0033.in,datasets/la_mujer/files/gpr_dataset_0033.in,0.23123643686318252,49.985913,34.837513,15.176574,0.1456630202693423,1.3161680059291074,2.6744646502800817,0.03,fresh,0.22607094900859848,31.247622,50.759247,17.993131,0.1487280330360059,1.3259006084097478,2.687692936007193,0.03,fresh
34,gpr_dataset_0034.in,datasets/la_mujer/files/gpr_dataset_0034.in,0.22402662254820602,12.114446,48.440916,39.444638,0.16335006698648827,1.6532864963638472,2.695030499837322,0.03,fresh,0.11071564766793696,38.690214,36.603943,24.705843,0.17178413294296602,1.3189739576505708,2.6147416775612453,0.03,fresh
35,gpr_dataset_0035.in,datasets/la_mujer/files/gpr_dataset_0035.in,0.10953465241988745,12.209678,45.963414,41.826908,0.17461235064062022,1.428842630652363,2.6538576607071316,0.03,fresh,0.2434162988160979,41.539542,31.219948,27.24051,0.17201445714313965,1.6629001018905811,2.6320904316082574,0.03,fresh
36,gpr_dataset_0036.in,datasets/la_mujer/files/gpr_dataset_0036.in,0.2653993629952677,46.086717,39.472168,14.441115,0.16819838018417313,1.4377921463104706,2.6844281067653615,0.03,fresh,0.1012302929623785,43.457706,32.785489,23.756805,0.15923480382463065,1.374429972097261,2.64613716372653,0.03,fresh
37,gpr_dataset_0037.in,datasets/la_mujer/files/gpr_dataset_0037.in,0.29797064921139144,22.112544,37.998301,39.889155,0.1630059987707489,1.4391760159810802,2.6107805592713516,0.03,fresh,0.25254815669691855,31.14292,46.092938,22.764142,0.14981657589754344,1.5712897692474002,2.620888330246223,0.03,fresh
38,gpr_dataset_0038.in,datasets/la_mujer/files/gpr_dataset_0038.in,0.27177196116127117,24.732149,40.959817,34.308034,0.17249622897680342,1.3331475033660198,2.6992011883945692,0.03,fresh,0.1962001221457012,36.470521,50.454252,13.075227,0.17428002161273948,1.4532309996290738,2.60647123049532,0.03,fresh
39,gpr_dataset_0039.in,datasets/la_mujer/files/gpr_dataset_0039.in,0.12173614850303194,42.436349,25.852697,31.710954,0.16215016821451514,1.3970909901962467,2.6516001185929485,0.03,fresh,0.15056498564880302,25.287144,35.659725,39.053131,0.16951630869743586,1.6265198908900047,2.6162175202171616,0.03,fresh
40,gpr_dataset_0040.in,datasets/la_mujer/files/gpr_dataset_0040.in,0.16958653760136927,20.411668,51.087716,28.500616,0.1612170162439554,1.6429956233895506,2.618838076127416,0.03,fresh,0.2532882040098656,36.828733,30.369652,32.801615,0.16328194824679224,1.5306206778868696,2.6374064721486827,0.03,fresh
41,gpr_dataset_0041.in,datasets/la_mujer/files/gpr_dataset_0041.in,0.24113392688425844,29.48014,42.416518,28.103342,0.15846059339823604,1.5389062385733452,2.6097434191949795,0.03,fresh,0.1118548334824056,6.804663,52.492942,40.702395,0.14493101962046154,1.6157803896077496,2.632490808723074,0.03,fresh
42,gpr_dataset_0042.in,datasets/la_mujer/files/gpr_dataset_0042.in,0.16770937993395224,43.525765,45.549164,10.925071,0.1694105334910126,1.5972668285605978,2.6619471517057622,0.03,fresh,0.21710960473349766,32.862483,44.438862,22.698655,0.16791840744325492,1.364232960665138,2.6590278681608464,0.03,fresh
43,gpr_dataset_0043.in,datasets/la_mujer/files/gpr_dataset_0043.in,0.12014293166980697,36.481968,25.037475,38.480557,0.15301229656133203,1.6391881490149924,2.6428209666007376,0.03,fresh,0.23139450130460038,7.838041,60.822634,31.339325,0.16615831890791677,1.5215277847755397,2.6564848266068735,0.03,fresh
44,gpr_dataset_0044.in,datasets/la_mujer/files/gpr_dataset_0044.in,0.24454281384174292,52.974601,20.023009,27.00239,0.15690239523926716,1.3457689551958247,2.608151681294526,0.03,fresh,0.2817245895252337,53.968564,22.966944,23.064492,0.16925131199119076,1.6825211834315037,2.6074363501531317,0.03,fresh
45,gpr_dataset_0045.in,datasets/la_mujer/files/gpr_dataset_0045.in,0.17917552310590995,26.698043,39.60846,33.693497,0.14656308356842057,1.3591575118081993,2.6153885244395587,0.03,fresh,0.1087160830162815,10.624277,54.560033,34.81569,0.16449558437783612,1.39937086415312,2.62854705503364,0.03,fresh
46,gpr_dataset_0046.in,datasets/la_mujer/files/gpr_dataset_0046.in,0.19566503862933787,16.587214,47.09469,36.318096,0.17019756199788733,1.520454644525522,2.66036058418502,0.03,fresh,0.10386102884749596,36.142022,37.536065,26.321913,0.1433943050673016,1.3546492077844163,2.6812275094356774,0.03,fresh
47,gpr_dataset_0047.in,datasets/la_mujer/files/gpr_dataset_0047.in,0.11792053288357668,35.142087,28.393681,36.464232,0.16609283129096286,1.3698905539825856,2.6894801310091,0.03,fresh,0.11868931019914764,39.352482,30.794809,29.852709,0.15974086254853168,1.4995982278874103,2.6325076417263187,0.03,fresh
48,gpr_dataset_0048.in,datasets/la_mujer/files/gpr_dataset_0048.in,0.10635257516956016,49.349636,37.537446,13.112918,0.14190720222786515,1.3365467971783396,2.689661639943089,0.03,fresh,0.1325403989368421,37.100095,20.643759,42.256146,0.1570197767169136,1.4729534541820788,2.6710740836186764,0.03,fresh
49,gpr_dataset_0049.in,datasets/la_mujer/files/gpr_dataset_0049.in,0.2302609848711709,41.333773,38.316504,20.349723,0.14384628445515577,1.4039925367973454,2.6962936858961655,0.03,fresh,0.16286693946360414,8.529801,49.863313,41.606886,0.15999096193624585,1.6307217640503535,2.6948106379405403,0.03,fresh
50,gpr_dataset_0050.in,datasets/la_mujer/files/gpr_dataset_0050.in,0.14263901526380987,48.925686,23.232741,27.841573,0.1774875472404135,1.3714432252215634,2.617810840829582,0.03,fresh,0.2177139028972228,46.921126,36.665152,16.413722,0.1788155298760077,1.3135362453067456,2.66161406186457,0.03,fresh
51,gpr_dataset_0051.in,datasets/la_mujer/files/gpr_dataset_0051.in,0.1558130747419096,47.391335,26.112854,26.495811,0.14420694088937913,1.5058799127125546,2.6136220521886466,0.03,fresh,0.2886678325820255,27.66189,44.520085,27.818025,0.15080648753007933,1.5441225270866454,2.632951130191445,0.03,fresh
52,gpr_dataset_0052.in,datasets/la_mujer/files/gpr_dataset_0052.in,0.29757233728382415,28.473246,43.186417,28.340337,0.1774142230126255,1.335949465010357,2.6068441959250115,0.03,fresh,0.23173655439908297,59.255459,22.294021,18.45052,0.15099291614498106,1.6564323193214534,2.6860875593236266,0.03,fresh
53,gpr_dataset_0053.in,datasets/la_mujer/files/gpr_dataset_0053.in,0.1278335979356907,12.857631,50.662846,36.479523,0.15841300369476705,1.6118598899875407,2.665214394759331,0.03,fresh,0.1528411729386066,39.204398,36.475187,24.320415,0.14847095387683912,1.4289094520715522,2.6693321920012623,0.03,fresh
54,gpr_dataset_0054.in,datasets/la_mujer/files/gpr_dataset_0054.in,0.25877369238706166,43.770136,26.344651,29.885213,0.1670849239950915,1.6752874221610703,2.6983862623980643,0.03,fresh,0.16775855126729514,49.7967,28.537594,21.665706,0.1726399062267603,1.336037435121207,2.6923858682885062,0.03,fresh
55,gpr_dataset_0055.in,datasets/la_mujer/files/gpr_dataset_0055.in,0.11595108919964266,10.727284,59.111293,30.161423,0.1604681539342755,1.6595604510466349,2.6065681802497545,0.03,fresh,0.24838175037687554,12.555291,50.521263,36.923446,0.1460096090752694,1.6983580576622244,2.6103461127453063,0.03,fresh
56,gpr_dataset_0056.in,datasets/la_mujer/files/gpr_dataset_0056.in,0.2859306467413103,34.780775,29.675022,35.544203,0.17206042724818285,1.6665723191760615,2.6826123104042088,0.03,fresh,0.1548206544952664,47.255869,22.438772,30.305359,0.1657123500526145,1.3491229494643084,2.6811279983179785,0.03,fresh
57,gpr_dataset_0057.in,datasets/la_mujer/files/gpr_dataset_0057.in,0.2134542225498128,44.714589,22.665603,32.619808,0.1592174662090065,1.6598446978019972,2.6361611217014786,0.03,fresh,0.15138607044701805,39.410529,27.139018,33.450453,0.1714072343292341,1.5480695694413036,2.603701821000657,0.03,fresh
58,gpr_dataset_0058.in,datasets/la_mujer/files/gpr_dataset_0058.in,0.2956456378496563,39.080636,43.540114,17.37925,0.14169441873772767,1.4716977947417649,2.672835790812519,0.03,fresh,0.15336642543580575,35.069297,22.932298,41.998405,0.14777115175847932,1.3610955028511365,2.674125357390275,0.03,fresh
59,gpr_dataset_0059.in,datasets/la_mujer/files/gpr_dataset_0059.in,0.15066193874554784,17.353452,34.394044,48.252504,0.1712126540694527,1.418967796883325,2.6546901307561854,0.03,fresh,0.1748681529421922,34.707214,40.915329,24.377457,0.15674510318926002,1.643436743181941,2.6397527956860403,0.03,fresh
60,gpr_dataset_0060.in,datasets/la_mujer/files/gpr_dataset_0060.in,0.2561150469208232,35.514752,44.767771,19.717477,0.15360982007621854,1.423898682779324,2.6201843899259702,0.03,fresh,0.10514786941036246,30.616969,36.880808,32.502223,0.17885652576550132,1.3905333542961733,2.644323666510712,0.03,fresh
61,gpr_dataset_0061.in,datasets/la_mujer/files/gpr_dataset_0061.in,0.2346094772100814,27.927948,53.908245,18.163807,0.1632171414730564,1.6022259598441462,2.6130952358998223,0.03,fresh,0.17532193312855418,30.580935,54.027532,15.391533,0.16843338266113894,1.5350418281055973,2.6296616886717645,0.03,fresh
62,gpr_dataset_0062.in,datasets/la_mujer/files/gpr_dataset_0062.in,0.17439824447712665,33.45261,32.373331,34.174059,0.16799052074140394,1.6917024645412893,2.6618025658203948,0.03,fresh,0.29908347899651144,16.691181,53.874744,29.434075,0.16084708744735174,1.4622696413796654,2.694999990172632,0.03,fresh
63,gpr_dataset_0063.in,datasets/la_mujer/files/gpr_dataset_0063.in,0.14686612838155147,10.300648,51.497285,38.202067,0.16588599426071968,1.6166037631323646,2.668554192949607,0.03,fresh,0.19225790217296299,25.527909,57.455744,17.016347,0.1499132823816644,1.326520175519152,2.693915041509224,0.03,fresh
64,gpr_dataset_0064.in,datasets/la_mujer/files/gpr_dataset_0064.in,0.12332368424005319,25.421886,33.547295,41.030819,0.14364006879632774,1.5890647631545556,2.6456221299501954,0.03,fresh,0.24753268252198174,34.150817,38.729685,27.119498,0.16058552776515697,1.5972421664311898,2.639751369107727,0.03,fresh
65,gpr_dataset_0065.in,datasets/la_mujer/files/gpr_dataset_0065.in,0.26812777322339876,43.883104,45.671196,10.4457,0.15477053451086684,1.582143861487091,2.6462259894039666,0.03,fresh,0.19005231656505378,38.18218,28.316484,33.501336,0.16338865628887836,1.5852694131490703,2.643399306182353,0.03,fresh
66,gpr_dataset_0066.in,datasets/la_mujer/files/gpr_dataset_0066.in,0.21050445976826304,34.050218,29.009156,36.940626,0.17290792584367187,1.531979080920829,2.695732757890048,0.03,fresh,0.2538109182108523,16.164543,50.603699,33.231758,0.16930556925839407,1.5042829684841514,2.6921799593762277,0.03,fresh
67,gpr_dataset_0067.in,datasets/la_mujer/files/gpr_dataset_0067.in,0.17230600790795864,47.697981,25.214141,27.087878,0.14675577691752403,1.5432336473627486,2.622057667494096,0.03,fresh,0.18958599917620444,30.379351,36.236273,33.384376,0.15006802020595028,1.5912912106353088,2.652730836172093,0.03,fresh
68,gpr_dataset_0068.in,datasets/la_mujer/files/gpr_dataset_0068.in,0.17219849291001585,8.169737,50.356,41.474263,0.1666509087897564,1.4694708249719644,2.6362532761209536,0.03,fresh,0.13064876072228893,30.149343,48.815778,21.034879,0.17205731749715497,1.6450935057393936,2.628717024785574,0.03,fresh
69,gpr_dataset_0069.in,datasets/la_mujer/files/gpr_dataset_0069.in,0.29779717871002753,45.240504,25.486821,29.272675,0.15919519554811426,1.3861392278688438,2.6767967600907316,0.03,fresh,0.23701050253004044,19.05284,42.677474,38.269686,0.15331629136460156,1.3124519713176994,2.672963299886416,0.03,fresh
70,gpr_dataset_0070.in,datasets/la_mujer/files/gpr_dataset_0070.in,0.1669275275365992,24.887355,55.070344,20.042301,0.16061060394468887,1.3245719944215313,2.6654115835735377,0.03,fresh,0.21343764882497573,34.050968,52.61757,13.331462,0.15194091520698533,1.5934918722725424,2.66988894567722,0.03,fresh
71,gpr_dataset_0071.in,datasets/la_mujer/files/gpr_dataset_0071.in,0.19973276629683379,39.785502,37.903529,22.310969,0.16883382681171535,1.3095291889269634,2.6817926764780844,0.03,fresh,0.12414823105193813,36.803982,29.309978,33.88604,0.17162283295787184,1.4568923461311614,2.62599371599786,0.03,fresh
72,gpr_dataset_0072.in,datasets/la_mujer/files/gpr_dataset_0072.in,0.1068510088433484,37.485749,30.163503,32.350748,0.1462865779209897,1.5490304814370264,2.6383374245708855,0.03,fresh,0.17191248382817362,32.507336,25.23923,42.253434,0.16226269560017614,1.3064239335683885,2.6101771404764644,0.03,fresh
73,gpr_dataset_0073.in,datasets/la_mujer/files/gpr_dataset_0073.in,0.15174853597714855,43.732333,31.321527,24.94614,0.14635416298610865,1.3907824939060582,2.6399781279934547,0.03,fresh,0.23501551386063668,37.307735,41.885777,20.806488,0.165208436923609,1.5171888137692602,2.6686289579781866,0.03,fresh
74,gpr_dataset_0074.in,datasets/la_mujer/files/gpr_dataset_0074.in,0.13237332787067518,32.343651,34.022109,33.63424,0.14862509944382996,1.3171850553287934,2.6425119185629575,0.03,fresh,0.12524967893525665,21.917915,38.000029,40.082056,0.16558541230179288,1.464635607849067,2.6439156682667164,0.03,fresh
75,gpr_dataset_0075.in,datasets/la_mujer/files/gpr_dataset_0075.in,0.15853044081982212,31.521949,41.366563,27.111488,0.14690537349625782,1.347243819391932,2.6609040790135126,0.03,fresh,0.2408640419206675,36.468519,46.425229,17.106252,0.1567369914315087,1.3308692267206272,2.666014307909616,0.03,fresh
76,gpr_dataset_0076.in,datasets/la_mujer/files/gpr_dataset_0076.in,0.12189601838967996,46.972203,39.586325,13.441472,0.17359713484659833,1.4129399619808023,2.6191435853174347,0.03,fresh,0.24312826644650637,41.948157,23.399746,34.652097,0.16860111550072399,1.5552756293366203,2.688284947700692,0.03,fresh
77,gpr_dataset_0077.in,datasets/la_mujer/files/gpr_dataset_0077.in,0.20323214572682835,31.580124,46.215278,22.204598,0.16783720728069787,1.5737896548089911,2.629119478261723,0.03,fresh,0.2554734479082185,45.611199,26.881701,27.5071,0.15541479555665533,1.3186155538734845,2.67336898499489,0.03,fresh
78,gpr_dataset_0078.in,datasets/la_mujer/files/gpr_dataset_0078.in,0.20401847116633054,10.093847,52.631799,37.274354,0.15574983935746006,1.4437216882423278,2.675749193981981,0.03,fresh,0.26684234690961617,47.308954,21.705597,30.985449,0.1532187959786173,1.5635104199793965,2.6552785475228635,0.03,fresh
79,gpr_dataset_0079.in,datasets/la_mujer/files/gpr_dataset_0079.in,0.21696411601281568,43.036479,34.155828,22.807693,0.17584163287162355,1.6814137601514194,2.632445185531969,0.03,fresh,0.10943204550165615,25.985099,47.914601,26.1003,0.15106012366688404,1.4219321549017951,2.6447252333828404,0.03,fresh
80,gpr_dataset_0080.in,datasets/la_mujer/files/gpr_dataset_0080.in,0.20051136745829468,24.918966,29.71933,45.361704,0.14653758029480046,1.638062401508372,2.6641164669977395,0.03,fresh,0.1714340906938882,40.320087,41.780454,17.899459,0.14045471768825357,1.6494856932499273,2.699556393083346,0.03,fresh
81,gpr_dataset_0081.in,datasets/la_mujer/files/gpr_dataset_0081.in,0.17914362101280043,21.174258,64.782552,14.04319,0.1573942844335929,1.6483047653183442,2.616328483112112,0.03,fresh,0.26977894042751505,19.015347,38.832355,42.152298,0.14277175032735592,1.422401797889486,2.601448153456906,0.03,fresh
82,gpr_dataset_0082.in,datasets/la_mujer/files/gpr_dataset_0082.in,0.14744143258050613,46.267532,39.395682,14.336786,0.15849970340096564,1.4934885504099107,2.654734055468882,0.03,fresh,0.2977191576843513,13.613075,51.728781,34.658144,0.14881077872094028,1.3095722908181262,2.6471683875071634,0.03,fresh
83,gpr_dataset_0083.in,datasets/la_mujer/files/gpr_dataset_0083.in,0.25388254465668536,34.231766,28.638018,37.130216,0.14929221590733507,1.3781947974412094,2.629565622676958,0.03,fresh,0.14411665894680156,27.689437,38.473602,33.836961,0.16411547513518676,1.62483315018123,2.697056622984201,0.03,fresh
84,gpr_dataset_0084.in,datasets/la_mujer/files/gpr_dataset_0084.in,0.20464955045412564,56.026599,32.24308,11.730321,0.1508375279266271,1.6341393825103685,2.6462902244544924,0.03,fresh,0.21865979713957837,36.722486,36.053463,27.224051,0.14418899307647012,1.5294178091871105,2.686842521090434,0.03,fresh
85,gpr_dataset_0085.in,datasets/la_mujer/files/gpr_dataset_0085.in,0.2630919859054943,15.315034,56.986867,27.698099,0.15367404680304908,1.4576755806823716,2.60733192462184,0.03,fresh,0.11382099133970647,31.578599,53.861533,14.559868,0.1503733004530022,1.670180391668537,2.6114023592337405,0.03,fresh
86,gpr_dataset_0086.in,datasets/la_mujer/files/gpr_dataset_0086.in,0.24054176132409735,35.794625,43.178997,21.026378,0.16954266499503817,1.4432539375241662,2.6448046745392815,0.03,fresh,0.2561433533854959,40.702258,21.670358,37.627384,0.15466564611272046,1.4479081948762218,2.6403504353149416,0.03,fresh
